,material_id,cif
26,26,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.02735000
_cell_length_b   4.04844000
_cell_length_c   4.20097686
_cell_angle_alpha   112.40855546
_cell_angle_beta   100.55293031
_cell_angle_gamma   108.74973000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.23644265
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.45847699  0.41193972  0.15021308  1
  C  C1  1  0.45571502  0.41419389  0.81744468  1
  C  C2  1  0.12479382  0.07866444  0.48370599  1
  C  C3  1  0.78947331  0.74745618  0.48401575  1
  C  C4  1  0.12273459  0.08084722  0.15087743  1
  C  C5  1  0.79206946  0.74516004  0.81703697  1
"
27,27,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.22628000
_cell_length_b   3.63356000
_cell_length_c   4.33233000
_cell_angle_alpha   97.71772000
_cell_angle_beta   102.21736000
_cell_angle_gamma   112.54213000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   44.52016791
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.09394640  0.71760613  0.55922581  1
  C  C1  1  0.90304004  0.93237843  0.36860587  1
  C  C2  1  0.09364268  0.33579669  0.55816425  1
  C  C3  1  0.59075541  0.77403893  0.05868866  1
  C  C4  1  0.39958618  0.98859985  0.86793070  1
  C  C5  1  0.40052929  0.37076057  0.86916362  1
"
28,28,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.79100000
_cell_length_b   3.64398000
_cell_length_c   4.81387390
_cell_angle_alpha   112.09695816
_cell_angle_beta   92.71743758
_cell_angle_gamma   102.71641000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.78834964
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.57530410  0.53515268  0.73964931  1
  C  C1  1  0.57300007  0.47589494  0.24045879  1
  C  C2  1  0.57049790  0.26198969  0.43156365  1
  C  C3  1  0.57080237  0.88097692  0.43186922  1
  C  C4  1  0.57254919  0.32157393  0.93105207  1
  C  C5  1  0.57541166  0.91654834  0.73955566  1
"
29,29,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42945036
_cell_length_b   2.42979000
_cell_length_c   8.50229757
_cell_angle_alpha   91.16741563
_cell_angle_beta   96.84392763
_cell_angle_gamma   119.98992991
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.97318423
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.24569782  0.53850901  0.25498288  1
  C  C1  1  0.36524528  0.06032408  0.92251451  1
  C  C2  1  0.91255262  0.87195028  0.25498826  1
  C  C3  1  0.45655533  0.58360933  0.58882702  1
  C  C4  1  0.03184379  0.39349606  0.92248616  1
  C  C5  1  0.79036026  0.25043203  0.58940326  1
"
30,30,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43059000
_cell_length_b   3.14912000
_cell_length_c   6.01495000
_cell_angle_alpha   97.35172000
_cell_angle_beta   92.92532000
_cell_angle_gamma   106.98824000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.47866845
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.71833991  0.27288195  0.98475467  1
  C  C1  1  0.49584623  0.82998694  0.53969301  1
  C  C2  1  0.16217013  0.16118235  0.87341226  1
  C  C3  1  0.82706292  0.49033814  0.20743970  1
  C  C4  1  0.05236701  0.94345526  0.65074333  1
  C  C5  1  0.38377811  0.60418457  0.31834803  1
"
31,31,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.79823000
_cell_length_b   4.19879000
_cell_length_c   4.19948000
_cell_angle_alpha   119.99301000
_cell_angle_beta   90.55911000
_cell_angle_gamma   93.52899000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.60515636
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.24215636  0.60249771  0.76014843  1
  C  C1  1  0.24200310  0.26915819  0.09347499  1
  C  C2  1  0.24212737  0.93584040  0.42682090  1
  C  C3  1  0.24221493  0.60245002  0.42671985  1
  C  C4  1  0.24209067  0.93576780  0.09337395  1
  C  C5  1  0.24206168  0.26911049  0.76004641  1
"
32,32,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43153000
_cell_length_b   3.04635000
_cell_length_c   6.40387000
_cell_angle_alpha   94.83961000
_cell_angle_beta   100.64624000
_cell_angle_gamma   110.96073000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.94485553
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.48095198  0.23136159  0.15793124  1
  C  C1  1  0.92535335  0.23368491  0.04675514  1
  C  C2  1  0.59196619  0.23313295  0.38008982  1
  C  C3  1  0.81431419  0.23065489  0.82440986  1
  C  C4  1  0.25815366  0.23222213  0.71283623  1
  C  C5  1  0.14681003  0.22975053  0.49061779  1
"
33,33,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.87966000
_cell_length_b   3.63732000
_cell_length_c   4.81502000
_cell_angle_alpha   67.82550000
_cell_angle_beta   85.97119000
_cell_angle_gamma   70.04996000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.80157403
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.11944475  0.84407278  0.45290963  1
  C  C1  1  0.12527716  0.56910122  0.76131585  1
  C  C2  1  0.12368266  0.22331934  0.45320759  1
  C  C3  1  0.12239422  0.78351649  0.95257636  1
  C  C4  1  0.12208800  0.18927884  0.76119581  1
  C  C5  1  0.12232451  0.62948242  0.26169487  1
"
34,34,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42317000
_cell_length_b   4.16194000
_cell_length_c   4.19417617
_cell_angle_alpha   93.91795998
_cell_angle_beta   89.83761936
_cell_angle_gamma   89.60132000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.19852686
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.84870817  0.96085665  0.25452524  1
  C  C1  1  0.34693134  0.11556357  0.41113586  1
  C  C2  1  0.84794925  0.01953478  0.90921077  1
  C  C3  1  0.34839936  0.46158377  0.35078705  1
  C  C4  1  0.34784375  0.05572189  0.75617447  1
  C  C5  1  0.84789043  0.61434564  0.31454261  1
"
35,35,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47111000
_cell_length_b   3.36479000
_cell_length_c   5.18524000
_cell_angle_alpha   86.84836000
_cell_angle_beta   89.77918000
_cell_angle_gamma   68.70225000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   40.10283124
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.80029120  0.51150242  0.54830129  1
  C  C1  1  0.84428913  0.42626522  0.27494494  1
  C  C2  1  0.64514324  0.81895020  0.06919804  1
  C  C3  1  0.27237271  0.56897860  0.67044976  1
  C  C4  1  0.42881816  0.25757594  0.15021966  1
  C  C5  1  0.22994605  0.64985292  0.94463230  1
"
36,36,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.84445000
_cell_length_b   3.62702000
_cell_length_c   4.81614218
_cell_angle_alpha   67.89561365
_cell_angle_beta   81.90454526
_cell_angle_gamma   87.13312000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   45.57651205
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.99160379  0.54468539  0.49984249  1
  C  C1  1  0.99216366  0.98481201  0.00018664  1
  C  C2  1  0.99109524  0.94952908  0.30879697  1
  C  C3  1  0.99170506  0.38980543  0.80925927  1
  C  C4  1  0.99266075  0.60320326  0.00050990  1
  C  C5  1  0.99031510  0.33102732  0.30888103  1
"
37,37,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.91869000
_cell_length_b   3.61941000
_cell_length_c   4.66007000
_cell_angle_alpha   105.37409000
_cell_angle_beta   105.07714000
_cell_angle_gamma   100.96557000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   44.02128347
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.07383774  0.40945016  0.54259595  1
  C  C1  1  0.77002099  0.75514985  0.23181168  1
  C  C2  1  0.07361710  0.02828529  0.54223390  1
  C  C3  1  0.77034689  0.37402203  0.23129048  1
  C  C4  1  0.57872922  0.97099063  0.04124523  1
  C  C5  1  0.26291067  0.81216394  0.73297696  1
"
38,38,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42949709
_cell_length_b   2.42985000
_cell_length_c   8.46585584
_cell_angle_alpha   90.32200257
_cell_angle_beta   96.42303437
_cell_angle_gamma   119.98757094
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.90464995
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.63868540  0.15007845  0.85815481  1
  C  C1  1  0.15179553  0.43792370  0.52460985  1
  C  C2  1  0.97926852  0.35152624  0.19178692  1
  C  C3  1  0.64600937  0.68484209  0.19163140  1
  C  C4  1  0.97184142  0.81664512  0.85826338  1
  C  C5  1  0.48578326  0.10485090  0.52526844  1
"
39,39,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43044000
_cell_length_b   3.95712000
_cell_length_c   4.61821508
_cell_angle_alpha   83.42183256
_cell_angle_beta   77.83769272
_cell_angle_gamma   86.82516000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.11076939
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.51416834  0.11460544  0.09562799  1
  C  C1  1  0.73607718  0.66846892  0.65159995  1
  C  C2  1  0.06979251  0.00256838  0.98438548  1
  C  C3  1  0.18059317  0.77980416  0.76318027  1
  C  C4  1  0.40233243  0.33333333  0.31931468  1
  C  C5  1  0.84676878  0.44516566  0.43066083  1
"
40,40,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.88538000
_cell_length_b   3.63697000
_cell_length_c   4.81604000
_cell_angle_alpha   67.84822000
_cell_angle_beta   89.99785000
_cell_angle_gamma   70.50400000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.66500157
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.21409228  0.40069602  0.07646213  1
  C  C1  1  0.21530206  0.80638092  0.88520404  1
  C  C2  1  0.20793801  0.46327977  0.57617620  1
  C  C3  1  0.21070694  0.84268588  0.57693885  1
  C  C4  1  0.21745991  0.18616710  0.88579087  1
  C  C5  1  0.21205411  0.24831752  0.38564501  1
"
41,41,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.38236000
_cell_length_b   3.63121000
_cell_length_c   3.88833000
_cell_angle_alpha   109.63642000
_cell_angle_beta   97.23124000
_cell_angle_gamma   98.80408000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.63538629
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.83548337  0.16100327  0.75555494  1
  C  C1  1  0.52686595  0.00864937  0.44863579  1
  C  C2  1  0.33390877  0.22100204  0.25654593  1
  C  C3  1  0.33354733  0.60202211  0.25608877  1
  C  C4  1  0.02860464  0.56774340  0.94852727  1
  C  C5  1  0.02829204  0.94886051  0.94805439  1
"
42,42,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.96615000
_cell_length_b   3.61157000
_cell_length_c   4.76944889
_cell_angle_alpha   106.24920127
_cell_angle_beta   106.94604058
_cell_angle_gamma   98.85692000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   45.35241507
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.27032627  0.65611717  0.08094735  1
  C  C1  1  0.27045479  0.27486566  0.08036107  1
  C  C2  1  0.96672136  0.62163682  0.76986487  1
  C  C3  1  0.96616950  0.00288532  0.77031214  1
  C  C4  1  0.77710848  0.21724515  0.57876081  1
  C  C5  1  0.45959228  0.06037119  0.27166365  1
"
43,43,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.95521000
_cell_length_b   3.63811000
_cell_length_c   4.71804759
_cell_angle_alpha   100.43297250
_cell_angle_beta   106.11752701
_cell_angle_gamma   109.20078000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.89776716
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.77340344  0.14738313  0.10095604  1
  C  C1  1  0.77449122  0.76640870  0.09988993  1
  C  C2  1  0.47660123  0.49569137  0.79145582  1
  C  C3  1  0.28327223  0.71053143  0.59984043  1
  C  C4  1  0.47738463  0.11465389  0.79067883  1
  C  C5  1  0.96816675  0.55179549  0.29157355  1
"
44,44,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42939000
_cell_length_b   3.03342000
_cell_length_c   6.02376194
_cell_angle_alpha   96.71124190
_cell_angle_beta   97.02058971
_cell_angle_gamma   99.35104000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.04719212
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.32984057  0.62834524  0.43528292  1
  C  C1  1  0.88641960  0.73929875  0.54665091  1
  C  C2  1  0.99655011  0.96169911  0.76864409  1
  C  C3  1  0.66320455  0.29513495  0.10190608  1
  C  C4  1  0.55313178  0.07273437  0.87996611  1
  C  C5  1  0.21978578  0.40614388  0.21325459  1
"
45,45,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43070000
_cell_length_b   3.21579000
_cell_length_c   6.12576866
_cell_angle_alpha   99.62286393
_cell_angle_beta   90.15025035
_cell_angle_gamma   112.07241000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.63675135
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.06977537  0.08674179  0.03316948  1
  C  C1  1  0.84910719  0.64319032  0.58820831  1
  C  C2  1  0.18090863  0.30589482  0.25574593  1
  C  C3  1  0.73700387  0.41975072  0.36609335  1
  C  C4  1  0.51364011  0.97333861  0.92220979  1
  C  C5  1  0.40417232  0.75497035  0.69953224  1
"
46,46,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43171000
_cell_length_b   3.71975000
_cell_length_c   4.94839000
_cell_angle_alpha   85.36492000
_cell_angle_beta   76.16389000
_cell_angle_gamma   89.21236000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.31831481
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.12113648  0.50341187  0.79098954  1
  C  C1  1  0.34223394  0.05725787  0.34808419  1
  C  C2  1  0.45405953  0.83544896  0.12501345  1
  C  C3  1  0.67581762  0.39138046  0.68104981  1
  C  C4  1  0.00873316  0.72334473  0.01503245  1
  C  C5  1  0.78773507  0.17011601  0.45769356  1
"
47,47,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.60340000
_cell_length_b   3.64756000
_cell_length_c   4.83077718
_cell_angle_alpha   67.91364182
_cell_angle_beta   89.04952568
_cell_angle_gamma   89.09288000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.49894223
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.97380029  0.26808399  0.48245111  1
  C  C1  1  0.97494610  0.11208876  0.79319738  1
  C  C2  1  0.97519770  0.70912656  0.98361743  1
  C  C3  1  0.97423744  0.05600091  0.29160144  1
  C  C4  1  0.97514779  0.32428024  0.98382332  1
  C  C5  1  0.97419600  0.67109335  0.29194421  1
"
