,material_id,cif
235,235,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.49418000
_cell_length_b   3.96922000
_cell_length_c   10.55821390
_cell_angle_alpha   97.92855697
_cell_angle_beta   96.35201530
_cell_angle_gamma   92.07092000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   102.75069153
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.94760900  0.22574327  0.14604372  1
  C  C1  1  0.76686268  0.30712296  0.72503893  1
  C  C2  1  0.91625440  0.92466619  0.03132846  1
  C  C3  1  0.29405566  0.81797974  0.48557546  1
  C  C4  1  0.85067738  0.08850387  0.27649603  1
  C  C5  1  0.27516946  0.79542450  0.73695274  1
  C  C6  1  0.30227723  0.47136898  0.78745896  1
  C  C7  1  0.41824334  0.68745297  0.03308085  1
  C  C8  1  0.38113898  0.23397697  0.35196436  1
  C  C9  1  0.27398071  0.61690293  0.35334028  1
  C  C10  1  0.36865167  0.38631942  0.92300404  1
  C  C11  1  0.68792707  0.39737961  0.59014886  1
  C  C12  1  0.21870614  0.63090655  0.59342366  1
  C  C13  1  0.49694832  0.13305130  0.48297333  1
  C  C14  1  0.50204117  0.47244088  0.14710324  1
  C  C15  1  0.79574821  0.98613298  0.77557621  1
  C  C16  1  0.72956435  0.70607243  0.27765448  1
  C  C17  1  0.86505083  0.14763206  0.92041059  1
"
236,236,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43905000
_cell_length_b   5.97597000
_cell_length_c   9.13007000
_cell_angle_alpha   70.97812000
_cell_angle_beta   86.28240000
_cell_angle_gamma   79.25125000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   123.60169932
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.63505490  0.23423906  0.95356436  1
  C  C1  1  0.62091187  0.04430793  0.32584781  1
  C  C2  1  0.32438435  0.69235718  0.30482331  1
  C  C3  1  0.47095036  0.43581966  0.32766228  1
  C  C4  1  0.55077721  0.37062641  0.06913376  1
  C  C5  1  0.54466344  0.28928907  0.22880487  1
  C  C6  1  0.47725682  0.62113300  0.95313570  1
  C  C7  1  0.09869113  0.32228929  0.70026343  1
  C  C8  1  0.56864543  0.28045752  0.47886708  1
  C  C9  1  0.03211458  0.78107548  0.69889001  1
  C  C10  1  0.76545748  0.80954798  0.30369489  1
  C  C11  1  0.01827428  0.60791767  0.85593736  1
  C  C12  1  0.33766540  0.85525551  0.98285704  1
  C  C13  1  0.10111340  0.34324033  0.85649873  1
  C  C14  1  0.60628976  0.32076966  0.62636286  1
  C  C15  1  0.54599287  0.04605622  0.47826723  1
  C  C16  1  0.77804887  0.97045014  0.98317748  1
  C  C17  1  0.52696653  0.85508988  0.62480789  1
"
237,237,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.41684000
_cell_length_b   4.25780707
_cell_length_c   7.35799793
_cell_angle_alpha   102.46500701
_cell_angle_beta   95.58826661
_cell_angle_gamma   100.46210749
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   101.73998859
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.12875894  0.16166179  0.81537340  1
  C  C1  1  0.87441359  0.73060747  0.54919009  1
  C  C2  1  0.56527089  0.43476432  0.42849917  1
  C  C3  1  0.89538258  0.42782624  0.81164894  1
  C  C4  1  0.13507405  0.57452077  0.67811820  1
  C  C5  1  0.60067090  0.37974794  0.08861939  1
  C  C6  1  0.49687019  0.79009625  0.84462983  1
  C  C7  1  0.03177809  0.98546932  0.43423629  1
  C  C8  1  0.29299581  0.86352090  0.27223090  1
  C  C9  1  0.92524531  0.24292394  0.18641376  1
  C  C10  1  0.34007186  0.50183058  0.25032599  1
  C  C11  1  0.50353732  0.20308144  0.70745237  1
  C  C12  1  0.73692213  0.93674179  0.71125561  1
  C  C13  1  0.30183868  0.30512636  0.55540592  1
  C  C14  1  0.70739878  0.12222077  0.33648951  1
  C  C15  1  0.33046534  0.06000375  0.96740440  1
  C  C16  1  0.75788968  0.63418119  0.97347504  1
  C  C17  1  0.06709825  0.93039357  0.09418199  1
"
238,238,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.52712000
_cell_length_b   4.63746863
_cell_length_c   9.65896014
_cell_angle_alpha   79.49005462
_cell_angle_beta   84.33760327
_cell_angle_gamma   74.98338049
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   107.34014050
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.66025167  0.80419079  0.85953082  1
  C  C1  1  0.59695490  0.04254938  0.72963272  1
  C  C2  1  0.16882382  0.96955591  0.65061204  1
  C  C3  1  0.12346798  0.80362546  0.94882777  1
  C  C4  1  0.02201363  0.34853400  0.29878818  1
  C  C5  1  0.38170126  0.39034436  0.75237824  1
  C  C6  1  0.57660850  0.92417292  0.41011184  1
  C  C7  1  0.82809109  0.33964191  0.99455095  1
  C  C8  1  0.78584848  0.63714981  0.51677666  1
  C  C9  1  0.27965154  0.63946945  0.61417534  1
  C  C10  1  0.26675480  0.12178012  0.50878547  1
  C  C11  1  0.98863687  0.38587585  0.44210670  1
  C  C12  1  0.08261806  0.86990141  0.18372272  1
  C  C13  1  0.82163290  0.46232253  0.83303383  1
  C  C14  1  0.23008348  0.49404009  0.04063365  1
  C  C15  1  0.99934008  0.01766737  0.04803001  1
  C  C16  1  0.06600405  0.00669828  0.31240663  1
  C  C17  1  0.13112978  0.55548318  0.18634713  1
"
239,239,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44913000
_cell_length_b   5.95427535
_cell_length_c   8.54433000
_cell_angle_alpha   106.03789935
_cell_angle_beta   93.78502000
_cell_angle_gamma   98.56912852
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   117.65841038
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.05258208  0.14662269  0.52899852  1
  C  C1  1  0.58102487  0.77131025  0.79471536  1
  C  C2  1  0.76416846  0.64420723  0.09279378  1
  C  C3  1  0.00473840  0.11378814  0.25749151  1
  C  C4  1  0.48244294  0.00576879  0.45893322  1
  C  C5  1  0.02532769  0.19252562  0.11008929  1
  C  C6  1  0.08646682  0.40747076  0.84728832  1
  C  C7  1  0.12532506  0.31667276  0.42259928  1
  C  C8  1  0.83015388  0.68168421  0.50022085  1
  C  C9  1  0.53687453  0.24707937  0.05158065  1
  C  C10  1  0.07162701  0.65057458  0.80165009  1
  C  C11  1  0.31796953  0.74204822  0.15480799  1
  C  C12  1  0.61562418  0.41909728  0.95375101  1
  C  C13  1  0.68954739  0.45152252  0.44266419  1
  C  C14  1  0.44879752  0.97569689  0.27656380  1
  C  C15  1  0.06902632  0.14773035  0.71608007  1
  C  C16  1  0.53947740  0.98384914  0.71914298  1
  C  C17  1  0.39815483  0.81700251  0.53684789  1
"
240,240,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.49393000
_cell_length_b   6.15068000
_cell_length_c   6.81810382
_cell_angle_alpha   93.98731899
_cell_angle_beta   89.94630608
_cell_angle_gamma   89.99628000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   104.33218632
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.82638645  0.70081070  0.52860491  1
  C  C1  1  0.32979909  0.25260893  0.13276536  1
  C  C2  1  0.82777125  0.55125756  0.70043831  1
  C  C3  1  0.82551340  0.30393537  0.41699050  1
  C  C4  1  0.32597692  0.64113096  0.01627979  1
  C  C5  1  0.32634724  0.95696122  0.33269607  1
  C  C6  1  0.32663000  0.84685629  0.53503463  1
  C  C7  1  0.83022330  0.31740618  0.62654411  1
  C  C8  1  0.32877476  0.00386025  0.75645551  1
  C  C9  1  0.83016423  0.12961050  0.06649871  1
  C  C10  1  0.82922251  0.96782567  0.87895537  1
  C  C11  1  0.82559596  0.52830221  0.33006326  1
  C  C12  1  0.33067192  0.24952475  0.72587830  1
  C  C13  1  0.32616235  0.50675400  0.19424431  1
  C  C14  1  0.32585586  0.19776059  0.34235119  1
  C  C15  1  0.82617123  0.77898758  0.02191333  1
  C  C16  1  0.82706314  0.92880992  0.20494497  1
  C  C17  1  0.32795209  0.51747102  0.82030417  1
"
241,241,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48562000
_cell_length_b   6.39642282
_cell_length_c   7.08253861
_cell_angle_alpha   71.72764116
_cell_angle_beta   81.54484011
_cell_angle_gamma   80.89763160
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   105.00974783
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.12731119  0.72275449  0.03727204  1
  C  C1  1  0.19465368  0.95707724  0.92344287  1
  C  C2  1  0.59283623  0.57674960  0.55456947  1
  C  C3  1  0.50998654  0.95145355  0.38118412  1
  C  C4  1  0.93827388  0.79588179  0.71112462  1
  C  C5  1  0.76236476  0.99339788  0.78604717  1
  C  C6  1  0.09844192  0.08535629  0.07584643  1
  C  C7  1  0.66579893  0.39205089  0.70966138  1
  C  C8  1  0.68140243  0.54405232  0.35826714  1
  C  C9  1  0.54039012  0.22539951  0.08503488  1
  C  C10  1  0.82554149  0.28944068  0.40364348  1
  C  C11  1  0.03315131  0.59133357  0.90405473  1
  C  C12  1  0.07731286  0.90264683  0.27697826  1
  C  C13  1  0.15636591  0.66931051  0.24944848  1
  C  C14  1  0.49020131  0.79299605  0.58841368  1
  C  C15  1  0.57820290  0.43953692  0.90965156  1
  C  C16  1  0.75807020  0.21069697  0.63705891  1
  C  C17  1  0.41222845  0.20524370  0.32085978  1
"
242,242,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44447000
_cell_length_b   5.57043000
_cell_length_c   8.63750684
_cell_angle_alpha   78.06451830
_cell_angle_beta   88.52584200
_cell_angle_gamma   89.29981000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   115.03111316
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.92297970  0.00519451  0.25864938  1
  C  C1  1  0.38738007  0.94608177  0.36562363  1
  C  C2  1  0.96852829  0.98124674  0.71616171  1
  C  C3  1  0.95176219  0.28602862  0.22263130  1
  C  C4  1  0.99275341  0.87778577  0.87871781  1
  C  C5  1  0.54679855  0.38393652  0.96498852  1
  C  C6  1  0.63844677  0.48694137  0.63359950  1
  C  C7  1  0.88683302  0.29022802  0.40639175  1
  C  C8  1  0.06580018  0.39459114  0.88349437  1
  C  C9  1  0.46215306  0.03740899  0.63752616  1
  C  C10  1  0.51465340  0.68986222  0.12511735  1
  C  C11  1  0.73970438  0.53542283  0.45629530  1
  C  C12  1  0.49925677  0.81692913  0.95574040  1
  C  C13  1  0.02608552  0.76197606  0.20519358  1
  C  C14  1  0.47923625  0.40267089  0.13657239  1
  C  C15  1  0.40418810  0.13614963  0.46692153  1
  C  C16  1  0.11837878  0.46017354  0.71574594  1
  C  C17  1  0.23509020  0.67655205  0.38883035  1
"
243,243,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.51970000
_cell_length_b   6.38661143
_cell_length_c   6.84205000
_cell_angle_alpha   106.57253719
_cell_angle_beta   90.00499000
_cell_angle_gamma   101.36476376
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   103.27580307
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.76790669  0.23689388  0.94891034  1
  C  C1  1  0.39781210  0.56152473  0.29580017  1
  C  C2  1  0.89967536  0.49030130  0.97161603  1
  C  C3  1  0.86067171  0.70775703  0.61971720  1
  C  C4  1  0.54517429  0.50410032  0.66196468  1
  C  C5  1  0.94203345  0.61676756  0.19298157  1
  C  C6  1  0.75107672  0.20151477  0.17375924  1
  C  C7  1  0.30663299  0.31358570  0.29436028  1
  C  C8  1  0.44779559  0.56476563  0.88224154  1
  C  C9  1  0.62848856  0.94799475  0.15048102  1
  C  C10  1  0.31813731  0.31447084  0.52162381  1
  C  C11  1  0.54373712  0.82171234  0.92897973  1
  C  C12  1  0.22234351  0.12407947  0.59968638  1
  C  C13  1  0.37189739  0.73088330  0.50264827  1
  C  C14  1  0.25922984  0.93416716  0.45958879  1
  C  C15  1  0.05439076  0.87700756  0.82588957  1
  C  C16  1  0.21143124  0.12492641  0.82744445  1
  C  C17  1  0.10202527  0.87337926  0.23926174  1
"
244,244,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.66741000
_cell_length_b   4.79775000
_cell_length_c   6.09344832
_cell_angle_alpha   67.30290082
_cell_angle_beta   68.04276642
_cell_angle_gamma   75.44224000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   115.83485671
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.05164414  0.59361149  0.20560010  1
  C  C1  1  0.59915272  0.87609891  0.17183621  1
  C  C2  1  0.30590171  0.05235303  0.12604942  1
  C  C3  1  0.55146267  0.84579772  0.56847839  1
  C  C4  1  0.05271492  0.87795610  0.20688784  1
  C  C5  1  0.72724399  0.29725259  0.76003441  1
  C  C6  1  0.55672274  0.51515517  0.56630370  1
  C  C7  1  0.72564394  0.01257323  0.29038756  1
  C  C8  1  0.70533597  0.54858542  0.28724776  1
  C  C9  1  0.21905550  0.48176568  0.64933378  1
  C  C10  1  0.63134695  0.34031597  0.19517686  1
  C  C11  1  0.07552274  0.24687816  0.67334845  1
  C  C12  1  0.03761567  0.74760264  0.68695158  1
  C  C13  1  0.21439855  0.96747857  0.64157375  1
  C  C14  1  0.59828673  0.00772477  0.91120123  1
  C  C15  1  0.61448353  0.47116258  0.93822944  1
  C  C16  1  0.31497860  0.37234675  0.13676838  1
  C  C17  1  0.68939284  0.78453613  0.77818224  1
"
245,245,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44754000
_cell_length_b   7.14644000
_cell_length_c   7.59951000
_cell_angle_alpha   81.37873000
_cell_angle_beta   85.71780000
_cell_angle_gamma   82.69592000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   130.14638968
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.57729190  0.15255016  0.27771799  1
  C  C1  1  0.64035009  0.28564241  0.81176225  1
  C  C2  1  0.12701200  0.09835944  0.18866260  1
  C  C3  1  0.03510828  0.56658801  0.66291517  1
  C  C4  1  0.04071377  0.45986502  0.14315314  1
  C  C5  1  0.98868861  0.60439125  0.01006101  1
  C  C6  1  0.11596440  0.36909110  0.76592684  1
  C  C7  1  0.89613660  0.95788432  0.75698035  1
  C  C8  1  0.43530540  0.84058601  0.78240232  1
  C  C9  1  0.47679104  0.67337740  0.92413781  1
  C  C10  1  0.55046509  0.48059889  0.40451459  1
  C  C11  1  0.72761777  0.08758538  0.90872077  1
  C  C12  1  0.96932280  0.04845427  0.56331006  1
  C  C13  1  0.49505455  0.08039023  0.47344419  1
  C  C14  1  0.03317398  0.52105066  0.47811190  1
  C  C15  1  0.20133064  0.06791004  0.01878759  1
  C  C16  1  0.55101075  0.39119293  0.23822501  1
  C  C17  1  0.49570935  0.65786507  0.71699731  1
"
246,246,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96053000
_cell_length_b   4.16794000
_cell_length_c   8.34285000
_cell_angle_alpha   104.08446000
_cell_angle_beta   95.76818000
_cell_angle_gamma   87.95688000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   132.89217889
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.68174380  0.77483152  0.34763708  1
  C  C1  1  0.93520306  0.02597058  0.07262353  1
  C  C2  1  0.92297245  0.01594740  0.36596025  1
  C  C3  1  0.47204621  0.56651103  0.06216267  1
  C  C4  1  0.84306516  0.93089505  0.78837423  1
  C  C5  1  0.29111165  0.37900905  0.30949265  1
  C  C6  1  0.03872522  0.12902537  0.93038076  1
  C  C7  1  0.27545881  0.36875548  0.92030302  1
  C  C8  1  0.02588656  0.11760900  0.54100825  1
  C  C9  1  0.37899362  0.47185148  0.77801949  1
  C  C10  1  0.26737515  0.35701796  0.60778232  1
  C  C11  1  0.63222008  0.72438331  0.50309833  1
  C  C12  1  0.62821319  0.71912789  0.83890059  1
  C  C13  1  0.47333547  0.56479877  0.22613721  1
  C  C14  1  0.39396753  0.48078790  0.48457316  1
  C  C15  1  0.05157579  0.13805297  0.24262722  1
  C  C16  1  0.68526662  0.77930016  0.01157428  1
  C  C17  1  0.84243463  0.93299225  0.62450826  1
"
247,247,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.37865000
_cell_length_b   5.73788000
_cell_length_c   6.09515000
_cell_angle_alpha   100.52008000
_cell_angle_beta   93.94844000
_cell_angle_gamma   103.64333000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   112.12067555
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.01178180  0.09207851  0.31498398  1
  C  C1  1  0.24216805  0.88723925  0.05547335  1
  C  C2  1  0.63941132  0.09712609  0.41700252  1
  C  C3  1  0.61423793  0.88249604  0.95309127  1
  C  C4  1  0.04045457  0.32508360  0.77577777  1
  C  C5  1  0.40598049  0.44336628  0.63115259  1
  C  C6  1  0.39635289  0.29384496  0.40030442  1
  C  C7  1  0.82724279  0.52173659  0.14616877  1
  C  C8  1  0.73283554  0.08792996  0.65057029  1
  C  C9  1  0.18435611  0.64938314  0.33916089  1
  C  C10  1  0.97424162  0.07854593  0.06904086  1
  C  C11  1  0.85742884  0.68585283  0.97084391  1
  C  C12  1  0.52117039  0.89055540  0.71906792  1
  C  C13  1  0.06802045  0.33027889  0.03162033  1
  C  C14  1  0.84799818  0.53702674  0.73993657  1
  C  C15  1  0.21087778  0.65376944  0.59473900  1
  C  C16  1  0.27896758  0.90165749  0.30205866  1
  C  C17  1  0.42373057  0.45731767  0.22414491  1
"
248,248,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43555000
_cell_length_b   6.58100000
_cell_length_c   8.42243000
_cell_angle_alpha   103.09792000
_cell_angle_beta   89.99634000
_cell_angle_gamma   89.98949000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C18
_cell_volume   131.48561750
_cell_formula_units_Z   18
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.85781953  0.00927622  0.51361722  1
  C  C1  1  0.35839226  0.30128867  0.75894611  1
  C  C2  1  0.35789697  0.92405233  0.54962739  1
  C  C3  1  0.85794889  0.57764184  0.34248015  1
  C  C4  1  0.35818902  0.71719485  0.14327804  1
  C  C5  1  0.35797533  0.49790690  0.38453144  1
  C  C6  1  0.35868148  0.19871447  0.23171294  1
  C  C7  1  0.85801534  0.68794762  0.21824432  1
  C  C8  1  0.85861055  0.23178626  0.99054808  1
  C  C9  1  0.85819150  0.22883066  0.49445362  1
  C  C10  1  0.85860548  0.74075537  0.89943934  1
  C  C11  1  0.35853143  0.26126031  0.91561108  1
  C  C12  1  0.85836311  0.76731657  0.73976936  1
  C  C13  1  0.85837145  0.30034509  0.67598509  1
  C  C14  1  0.35827810  0.80112631  0.66607931  1
  C  C15  1  0.35826804  0.28292740  0.41277639  1
  C  C16  1  0.35857940  0.73779073  0.98223120  1
  C  C17  1  0.85869770  0.19334059  0.14793812  1
"
